good_id,group_name,name,value
291888914,Основная информация,Цвет,белый
291888914,Общие характеристики,Модель,беспроводной
291888914,Общие характеристики,Гарантийный срок,1 год
291888914,Питание,Питание,от аккумулятора; от сети
291888914,Технические особенности,Количество режимов работы,15 режимов
291888914,Насадки,Количество насадок,10 шт.
291888914,Дополнительная информация,Тип массажера,электроимпульсный; электроимпульсный; акупунктурный/акупрессурный
291888914,Дополнительная информация,Зона массажа,живот; ягодицы; бедра
291888914,Дополнительная информация,Форма массажера,ручной электромассажер
291888914,Дополнительная информация,Действие,коррекция фигуры; снятие мышечного напряжения; улучшение кровообращения
291888914,Дополнительная информация,Мин. продолжительность автономной работы,10000 мин
291888914,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
291888914,Дополнительная информация,Комплектация,"миостимулятор, блок питания,комплект проводов; комплект батареек; Инструкция пользователя; аппликаторы 8 шт; ЛОР насадка - 2 шт"
291888914,Дополнительная информация,Страна производства,Китай
291888914,Габариты,Высота предмета,7 см
291888914,Габариты,Ширина предмета,19 см
291888914,Габариты,Вес без упаковки (кг),0.13 кг
291888914,Габариты,Вес с упаковкой (кг),0.43 кг
291888914,Габариты,Длина упаковки,18 см
291888914,Габариты,Высота упаковки,5 см
291888914,Габариты,Ширина упаковки,18 см
143533250,Основная информация,Цвет,белый; белый глянец
143533250,Общие характеристики,Модель,беспроводной
143533250,Общие характеристики,Гарантийный срок,1 год
143533250,Питание,Питание,от аккумулятора; от сети
143533250,Технические особенности,Количество режимов работы,24
143533250,Насадки,Количество насадок,10 шт.
143533250,Дополнительная информация,Тип массажера,электроимпульсный; постукивающий; электроимпульсный
143533250,Дополнительная информация,Зона массажа,спина; тело; ноги
143533250,Дополнительная информация,Форма массажера,ручной электромассажер
143533250,Дополнительная информация,Действие,снятие мышечного напряжения; улучшение кровообращения; восстановление
143533250,Дополнительная информация,Мин. продолжительность автономной работы,10000 мин
143533250,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
143533250,Дополнительная информация,Комплектация,"миостимулятор, блок питания,комплект проводов; Инструкция пользователя; аппликаторы 8 шт; лор насадка"
143533250,Дополнительная информация,Страна производства,Китай
143533250,Габариты,Высота предмета,6 см
143533250,Габариты,Ширина предмета,13.5 см
143533250,Габариты,Глубина предмета,2 см
143533250,Габариты,Вес без упаковки (кг),0.13 кг
143533250,Габариты,Вес с упаковкой (кг),0.42 кг
143533250,Габариты,Длина упаковки,18 см
143533250,Габариты,Высота упаковки,8 см
143533250,Габариты,Ширина упаковки,10 см
174098651,Основная информация,Цвет,зеленый; черный
174098651,Общие характеристики,Модель,Comtek LG-A4
174098651,Общие характеристики,Гарантийный срок,12 месяцев; 1 год
174098651,Питание,Питание,встроенный аккумулятор
174098651,Технические особенности,Количество режимов работы,15
174098651,Дополнительная информация,Тип массажера,импульсный; микротоки; электроимпульсный
174098651,Дополнительная информация,Зона массажа,шея
174098651,Дополнительная информация,Действие,микротоки
174098651,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
174098651,Дополнительная информация,Доп. опции массажера,прогревание
174098651,Дополнительная информация,Комплектация,массажер; usb-кабель
174098651,Дополнительная информация,Страна производства,Китай
174098651,Габариты,Высота предмета,15 см
174098651,Габариты,Ширина предмета,13 см
174098651,Габариты,Глубина предмета,3.5 см
174098651,Габариты,Вес без упаковки (кг),0.29 кг
174098651,Габариты,Вес с упаковкой (кг),0.3 кг
174098651,Габариты,Длина упаковки,19 см
174098651,Габариты,Высота упаковки,15 см
174098651,Габариты,Ширина упаковки,5 см
44081627,Основная информация,Цвет,черный
44081627,Общие характеристики,Модель,Миостимулятор для тела Yamaguchi ABS Trainer MIO
44081627,Общие характеристики,Гарантийный срок,12 месяцев; + постгарантийное обслуживание до 5 лет
44081627,Питание,Питание,5 В; от аккумулятора; без питания
44081627,Технические особенности,Количество режимов работы,2 автоматические программы; 15 уровней интенсивности
44081627,Насадки,Количество насадок,1 шт.
44081627,Дополнительная информация,Тип массажера,электроимпульсный; вибрационный; миостимулятор
44081627,Дополнительная информация,Зона массажа,пресс; живот; тело
44081627,Дополнительная информация,Форма массажера,бабочка
44081627,Дополнительная информация,Действие,коррекция фигуры; улучшение кровообращения; тонизирование
44081627,Дополнительная информация,Мин. продолжительность автономной работы,10 мин
44081627,Дополнительная информация,Доп. опции массажера,массажер для пресса; массажер для тела; антицеллюлитный массаж
44081627,Дополнительная информация,Комплектация,миостимулятор для пресса; Пластина с электродами; USB кабель для зарядки; руководство пользователя
44081627,Габариты,Высота предмета,19 см
44081627,Габариты,Ширина предмета,15.5 см
44081627,Габариты,Глубина предмета,0.2 см
44081627,Габариты,Вес без упаковки (кг),0.05 кг
44081627,Габариты,Вес с упаковкой (кг),0.19 кг
44081627,Габариты,Длина упаковки,2 см
44081627,Габариты,Высота упаковки,22 см
44081627,Габариты,Ширина упаковки,28 см
236798629,Основная информация,Цвет,белый
236798629,Общие характеристики,Модель,Цифровой меридиан
236798629,Питание,Питание,от сети; USB
236798629,Технические особенности,Количество режимов работы,6 режимов массажа
236798629,Насадки,Количество насадок,2 шт.
236798629,Дополнительная информация,Тип массажера,вибромассажер; микротоковый импульсный миостимулятор; электроимпульсный
236798629,Дополнительная информация,Зона массажа,плечи; спина; тело
236798629,Дополнительная информация,Действие,улучшение кровообращения; укрепление
236798629,Дополнительная информация,Мин. продолжительность автономной работы,40 мин
236798629,Дополнительная информация,Доп. опции массажера,вибромассаж; электромиостимуляция; эффект иглоукалывания
236798629,Дополнительная информация,Комплектация,аппликаторы электроды 4 шт; кабель питания от сети USB; массажер
236798629,Дополнительная информация,Страна производства,Китай
236798629,Габариты,Высота предмета,16 см
236798629,Габариты,Ширина предмета,6 см
236798629,Габариты,Вес с упаковкой (кг),0.5 кг
236798629,Габариты,Длина упаковки,24 см
236798629,Габариты,Высота упаковки,5 см
236798629,Габариты,Ширина упаковки,20 см
176410178,Основная информация,Цвет,зеленый; черный
176410178,Общие характеристики,Количество предметов в упаковке,1 шт.
176410178,Материалы,Материал изделия,пластик
176410178,Дополнительная информация,Зона массажа,шея; воротниковая зона
176410178,Дополнительная информация,Действие,микротоки; импульсы; стимулирует кровообращение и улучшает питание тканей
176410178,Дополнительная информация,Страна производства,Китай
176410178,Дополнительная информация,Комплектация,массажер; usb-кабель
176410178,Габариты,Ширина предмета,13 см
176410178,Габариты,Высота предмета,15 см
176410178,Габариты,Вес товара с упаковкой (г),0.3 г
176410178,Габариты,Длина упаковки,19 см
176410178,Габариты,Высота упаковки,15 см
176410178,Габариты,Ширина упаковки,5 см
258261491,Основная информация,Цвет,черный
258261491,Питание,Питание,аккумулятор USB; ems
258261491,Технические особенности,Количество режимов работы,6; не кресло
258261491,Дополнительная информация,Тип массажера,вибромассажер с подрывом; профессиональный микроударный; электромассажер электроимпульсный
258261491,Дополнительная информация,Зона массажа,"спина шея поясница руки ноги; пояс живот шейный; бабочка на голень, под колено,ягодицы пресс"
258261491,Дополнительная информация,Действие,коррекция фигуры; укрепление; восстановление релаксация антистресс уменьшение тревоги
258261491,Дополнительная информация,Доп. опции массажера,вибрационный импульсный микроток; тренажер похудение; массажер убрать лишний вес
258261491,Дополнительная информация,Комплектация,массажер 1шт; USB шнур; ремешок; по виду маленький но эффективный
258261491,Габариты,Длина упаковки,20 см
258261491,Габариты,Высота упаковки,15 см
258261491,Габариты,Ширина упаковки,5 см
415714597,Основная информация,Цвет,белый
415714597,Общие характеристики,Модель,беспроводной
415714597,Общие характеристики,Гарантийный срок,1 год
415714597,Питание,Питание,от аккумулятора
415714597,Технические особенности,Количество режимов работы,24
415714597,Насадки,Количество насадок,10 шт.
415714597,Дополнительная информация,Тип массажера,электроимпульсный
415714597,Дополнительная информация,Зона массажа,спина
415714597,Дополнительная информация,Действие,снятие мышечного напряжения
415714597,Дополнительная информация,Мин. продолжительность автономной работы,10000 мин
415714597,Дополнительная информация,Доп. опции массажера,электромиостимуляция
415714597,Дополнительная информация,Комплектация,"миостимулятор, блок питания,комплект проводов"
415714597,Дополнительная информация,Страна производства,Китай
415714597,Габариты,Высота предмета,6 см
415714597,Габариты,Ширина предмета,13.5 см
415714597,Габариты,Глубина предмета,2 см
415714597,Габариты,Вес без упаковки (кг),0.13 кг
415714597,Габариты,Вес с упаковкой (кг),0.42 кг
415714597,Габариты,Длина упаковки,10 см
415714597,Габариты,Высота упаковки,10 см
415714597,Габариты,Ширина упаковки,10 см
90737644,Основная информация,Цвет,глубокий черный; дуб черный; иссиня-черный; черный; черный графит
90737644,Общие характеристики,Количество предметов в упаковке,6
90737644,Материалы,Материал изделия,липучка; пластиковый пульт управления
90737644,Дополнительная информация,Зона массажа,икры; Массаж всех групп мышц; Ноги / Спина / Шея / Руки / Ягодицы
90737644,Дополнительная информация,Действие,"спортивный, сжигает жир, для тела, миостимулятор, стимуляция, похудения; сбросить лишний вес, диета, накачать мышцы, прокачать, красивое тело; электрическими импульсами через накладку стимулирует"
90737644,Дополнительная информация,Страна производства,Китай
90737644,Дополнительная информация,Комплектация,упаковка; 3 пульта управления; инструкция; 3 липучки в блистере
90737644,Габариты,Ширина предмета,19 см
90737644,Габариты,Высота предмета,20 см
90737644,Габариты,Вес товара с упаковкой (г),200 г
90737644,Габариты,Длина упаковки,6 см
90737644,Габариты,Высота упаковки,25 см
90737644,Габариты,Ширина упаковки,24 см
158142293,Основная информация,Цвет,серый
158142293,Общие характеристики,Модель,Массажер электрический миостимулятор для лица и тела
158142293,Общие характеристики,Гарантийный срок,14 дней
158142293,Питание,Питание,от миостимулятора арт; 123325865
158142293,Технические особенности,Количество режимов работы,15 режимов
158142293,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; микротоковый
158142293,Дополнительная информация,Зона массажа,бедра; живот; ягодицы
158142293,Дополнительная информация,Действие,для похудения; антицеллюлитный
158142293,Дополнительная информация,Комплектация,Электроды 4 шт. для миостимулятора
158142293,Дополнительная информация,Страна производства,Китай
158142293,Габариты,Вес с упаковкой (кг),0.1 кг
158142293,Габариты,Длина упаковки,14 см
158142293,Габариты,Высота упаковки,4 см
158142293,Габариты,Ширина упаковки,9 см
391389589,Основная информация,Цвет,белый
391389589,Общие характеристики,Модель,Цифровой меридиан
391389589,Питание,Питание,от сети
391389589,Технические особенности,Количество режимов работы,6 режимов массажа
391389589,Насадки,Количество насадок,2 шт.
391389589,Дополнительная информация,Тип массажера,вибромассажер
391389589,Дополнительная информация,Зона массажа,плечи
391389589,Дополнительная информация,Действие,улучшение кровообращения
391389589,Дополнительная информация,Мин. продолжительность автономной работы,40 мин
391389589,Дополнительная информация,Доп. опции массажера,вибромассаж
391389589,Дополнительная информация,Комплектация,аппликаторы электроды 4 шт
391389589,Дополнительная информация,Страна производства,Китай
391389589,Габариты,Высота предмета,16 см
391389589,Габариты,Ширина предмета,6 см
391389589,Габариты,Вес с упаковкой (кг),0.5 кг
391389589,Габариты,Длина упаковки,10 см
391389589,Габариты,Высота упаковки,10 см
391389589,Габариты,Ширина упаковки,10 см
237774536,Основная информация,Цвет,серый
237774536,Общие характеристики,Модель,Массажер электрический миостимулятор для лица и тела
237774536,Общие характеристики,Гарантийный срок,14 дней
237774536,Питание,Питание,от миостимулятора арт; 123325865
237774536,Технические особенности,Количество режимов работы,15 режимов
237774536,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; микротоковый
237774536,Дополнительная информация,Зона массажа,бедра; живот; ягодицы
237774536,Дополнительная информация,Действие,для похудения; антицеллюлитный
237774536,Дополнительная информация,Комплектация,Электроды 4 шт. для миостимулятора
237774536,Дополнительная информация,Страна производства,Китай
237774536,Габариты,Вес с упаковкой (кг),0.1 кг
237774536,Габариты,Длина упаковки,14 см
237774536,Габариты,Высота упаковки,4 см
237774536,Габариты,Ширина упаковки,9 см
219211013,Основная информация,Цвет,серый меланж; серый гранит; серый металлик
219211013,Общие характеристики,Модель,микротоковый массажер для спины
219211013,Общие характеристики,Гарантийный срок,3 года; массажер для шеи и плеч электрический; электромассажер для лица
219211013,Питание,Питание,USB; от аккумулятора; от сети
219211013,Технические особенности,Количество режимов работы,10 режимов; массажная подушка для шеи и плеч; электромассажер для шеи
219211013,Дополнительная информация,Тип массажера,электроимпульсный; роликовый; магнитно-акупунктурный
219211013,Дополнительная информация,Зона массажа,голова; плечи; шея
219211013,Дополнительная информация,Действие,электромассажер для шеи и спины; массажёр для тела перкуссионный; остеохондроз
219211013,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
219211013,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; ультразвуковой массаж
219211013,Дополнительная информация,Количество роликов,3; массажер вибрационный; массажер микротоковый
219211013,Дополнительная информация,Комплектация,массажер микротоковый для лица; массажер электрический для шеи и спины; массажер для лица от морщин и отеков электрический; подушка массажер для шеи; Электрический массажер для тела; электрический массажер для ног; электрический массажер для лица; массажер для спины и шеи бытовая техника; массажный аппарат; Электрический массажер для головы; массажер для лица роликовый от морщин; массажер перкуссионный профессиональный
219211013,Дополнительная информация,Страна производства,Германия
219211013,Габариты,Высота предмета,3 см
219211013,Габариты,Ширина предмета,13 см
219211013,Габариты,Глубина предмета,16 см
219211013,Габариты,Вес без упаковки (кг),0.13 кг
219211013,Габариты,Вес с упаковкой (кг),0.28 кг
219211013,Габариты,Длина упаковки,18 см
219211013,Габариты,Высота упаковки,6 см
219211013,Габариты,Ширина упаковки,19 см
230736795,Основная информация,Цвет,серый металлик; серый; серый гранит
230736795,Общие характеристики,Модель,электромассажер
230736795,Общие характеристики,Гарантийный срок,3 года; перкуссионный массажер для тела; массажер перкуссионный пистолет
230736795,Питание,Питание,USB; от аккумулятора; от сети
230736795,Технические особенности,Количество режимов работы,10 режимов; для массажа головы; массажеры электрические
230736795,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; магнитно-акупунктурный
230736795,Дополнительная информация,Зона массажа,шея; плечи; лицо
230736795,Дополнительная информация,Действие,массажер для спины и шеи электрический; массажер для головы электрический; Массажер для пресса
230736795,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; инфракрасный излучатель
230736795,Дополнительная информация,Количество роликов,3; массажер для мышц; массажер для шеи и спины и плеч электрический
230736795,Дополнительная информация,Комплектация,массажер для лица от морщин и отеков; массажеры для тела; Массажер для ног роликовый; вибрационный массажер; микротоки для лица; массажер для подбородка; Массажная подушка для шеи; от отеков лица; Массажер роликовый; Массажер для кожи головы; массажер для шеи и спины и плеч; электрический массажер
230736795,Дополнительная информация,Страна производства,Германия
230736795,Габариты,Высота предмета,3 см
230736795,Габариты,Ширина предмета,13 см
230736795,Габариты,Глубина предмета,16 см
230736795,Габариты,Вес без упаковки (кг),0.13 кг
230736795,Габариты,Вес с упаковкой (кг),0.28 кг
230736795,Габариты,Длина упаковки,18 см
230736795,Габариты,Высота упаковки,6 см
230736795,Габариты,Ширина упаковки,19 см
177722356,Габариты,Длина упаковки,20 см
177722356,Габариты,Высота упаковки,13 см
177722356,Габариты,Ширина упаковки,13 см
82587770,Основная информация,Цвет,черный
82587770,Материалы,Материал изделия,пенополиуретан; abs-пластик
82587770,Дополнительная информация,Зона массажа,ноги; стопы; лодыжки
82587770,Дополнительная информация,Действие,массаж ног
82587770,Дополнительная информация,Страна производства,Китай
82587770,Дополнительная информация,Комплектация,коробка; Пульт; массажный коврик; Электрический EMS для ног
82587770,Габариты,Ширина предмета,29 см
219210862,Основная информация,Цвет,серый меланж; серый гранит; серый металлик
219210862,Общие характеристики,Модель,микротоковый массажер для спины
219210862,Общие характеристики,Гарантийный срок,3 года; массажер для лица; массажер для шеи
219210862,Питание,Питание,от сети; от аккумулятора; USB
219210862,Технические особенности,Количество режимов работы,10 режимов; вибромассажер; миостимулятор
219210862,Дополнительная информация,Тип массажера,вибромассажер; магнитно-акупунктурный; электроимпульсный
219210862,Дополнительная информация,Зона массажа,голова; плечи; массажер для шеи и спины
219210862,Дополнительная информация,Действие,улучшение кровообращения; Перкуссионный массажер; микротоковый массажер для лица
219210862,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
219210862,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; инфракрасный излучатель
219210862,Дополнительная информация,Количество роликов,3; массажер для лица роликовый; массажер перкуссионный
219210862,Дополнительная информация,Комплектация,массажер для шеи и спины электрический; Микротоки; Массажер для спины и шеи; лимфодренажный массажер; для лица массажер; массажер для тела электрический; массажер для спины электрический; массажер электрический; миостимулятор для тела; массажер для лица микротоковый; перкуссионный массажер пистолет; Роликовый массажер для лица
219210862,Дополнительная информация,Страна производства,Германия
219210862,Габариты,Высота предмета,3 см
219210862,Габариты,Ширина предмета,13 см
219210862,Габариты,Глубина предмета,16 см
219210862,Габариты,Вес без упаковки (кг),0.13 кг
219210862,Габариты,Вес с упаковкой (кг),0.28 кг
219210862,Габариты,Длина упаковки,18 см
219210862,Габариты,Высота упаковки,6 см
219210862,Габариты,Ширина упаковки,19 см
103494005,Основная информация,Цвет,черный
103494005,Общие характеристики,Количество предметов в упаковке,6
103494005,Материалы,Материал изделия,пластик
103494005,Дополнительная информация,Зона массажа,Спина / Шея / Руки /; живот
103494005,Дополнительная информация,Действие,Массаж; пресс
103494005,Дополнительная информация,Страна производства,Китай
103494005,Габариты,Высота предмета,20 см
103494005,Габариты,Вес товара с упаковкой (г),475 г
103494005,Габариты,Длина упаковки,4 см
103494005,Габариты,Высота упаковки,22 см
103494005,Габариты,Ширина упаковки,20 см
153427024,Дополнительная информация,Применение удобрения,от болезней; универсальное; стимуляция роста и питания
153427024,Дополнительная информация,Объем (мл),1000 мл
153427024,Дополнительная информация,Страна производства,Нидерланды
153427024,Дополнительная информация,Комплектация,Plagron Power Roots 1000мл - 1шт
153427024,Габариты,Вес товара без упаковки (г),1200 г
153427024,Габариты,Длина упаковки,17 см
153427024,Габариты,Высота упаковки,27 см
153427024,Габариты,Ширина упаковки,17 см
377410491,Дополнительная информация,Комплектация,Электроды 4 шт. для миостимулятора
377410491,Габариты,Высота предмета,14 см
377410491,Габариты,Ширина предмета,13 см
377410491,Габариты,Глубина предмета,10 см
377410491,Габариты,Вес с упаковкой (кг),0.2 кг
377410491,Габариты,Длина упаковки,10 см
377410491,Габариты,Высота упаковки,14 см
377410491,Габариты,Ширина упаковки,13 см
230736806,Основная информация,Цвет,серый гранит; серый металлик; серый меланж
230736806,Общие характеристики,Модель,электромассажер
230736806,Общие характеристики,Гарантийный срок,3 года; микротоковый массажер; массажер для шеи и плеч
230736806,Питание,Питание,от аккумулятора; от сети; USB
230736806,Технические особенности,Количество режимов работы,10 режимов; массажер для лица; массажер для шеи и спины и плеч
230736806,Дополнительная информация,Тип массажера,вибромассажер; магнитно-акупунктурный; роликовый
230736806,Дополнительная информация,Зона массажа,шея; спина; плечи
230736806,Дополнительная информация,Действие,Массажер для шеи электрический; вибромассажер для лица; массажер для лица и шеи
230736806,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; ультразвуковой массаж
230736806,Дополнительная информация,Количество роликов,3; массажер роликовый для тела; роликовый массажер
230736806,Дополнительная информация,Комплектация,лимфодренажный массажер для ног; Массажер для кожи головы; Массажер роликовый; Массажная подушка для шеи; массажер для подбородка; микротоки для лица; вибрационный массажер; массажер для лица от морщин и отеков; массажер для шеи и спины и плеч электрический; Массажер для мышц; Массажеры электрические; Массажер для головы электрический
230736806,Дополнительная информация,Страна производства,Германия
230736806,Габариты,Высота предмета,3 см
230736806,Габариты,Ширина предмета,13 см
230736806,Габариты,Глубина предмета,16 см
230736806,Габариты,Вес без упаковки (кг),0.13 кг
230736806,Габариты,Вес с упаковкой (кг),0.28 кг
230736806,Габариты,Длина упаковки,18 см
230736806,Габариты,Высота упаковки,6 см
230736806,Габариты,Ширина упаковки,19 см
230736835,Основная информация,Цвет,серый меланж; серый гранит; серый металлик
230736835,Общие характеристики,Модель,электромассажер
230736835,Общие характеристики,Гарантийный срок,3 года; массажер для лица; массажер для шеи
230736835,Питание,Питание,от сети; от аккумулятора; USB
230736835,Технические особенности,Количество режимов работы,10 режимов; вибромассажер; миостимулятор
230736835,Дополнительная информация,Тип массажера,вибромассажер; магнитно-акупунктурный; электроимпульсный
230736835,Дополнительная информация,Зона массажа,голова; плечи; массажер для шеи и спины
230736835,Дополнительная информация,Действие,улучшение кровообращения; Перкуссионный массажер; микротоковый массажер для лица
230736835,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; инфракрасный излучатель
230736835,Дополнительная информация,Количество роликов,3; массажер для лица роликовый; массажер перкуссионный
230736835,Дополнительная информация,Комплектация,массажер для шеи и спины электрический; Микротоки; Массажер для спины и шеи; лимфодренажный массажер; для лица массажер; массажер для тела электрический; массажер для спины электрический; массажер электрический; миостимулятор для тела; массажер для лица микротоковый; перкуссионный массажер пистолет; Роликовый массажер для лица
230736835,Дополнительная информация,Страна производства,Германия
230736835,Габариты,Высота предмета,3 см
230736835,Габариты,Ширина предмета,13 см
230736835,Габариты,Глубина предмета,16 см
230736835,Габариты,Вес без упаковки (кг),0.13 кг
230736835,Габариты,Вес с упаковкой (кг),0.28 кг
230736835,Габариты,Длина упаковки,18 см
230736835,Габариты,Высота упаковки,6 см
230736835,Габариты,Ширина упаковки,19 см
346959720,Дополнительная информация,Комплектация,Электроды 4 шт. для миостимулятора
346959720,Габариты,Высота предмета,14 см
346959720,Габариты,Ширина предмета,13 см
346959720,Габариты,Глубина предмета,10 см
346959720,Габариты,Вес с упаковкой (кг),0.2 кг
346959720,Габариты,Длина упаковки,10 см
346959720,Габариты,Высота упаковки,14 см
346959720,Габариты,Ширина упаковки,13 см
219211507,Основная информация,Цвет,серый меланж; серый гранит; серый металлик
219211507,Общие характеристики,Модель,микротоковый массажер для спины
219211507,Общие характеристики,Гарантийный срок,3 года; перкуссионный массажер для тела; шейный массажер
219211507,Питание,Питание,от аккумулятора; USB; от сети
